Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
26,http://ww2.sinaimg.cn/mw1024/62eb0b53jw1eqldouro89j218g0xcgx2.jpg,一片<strong>黄尘</strong> 是跳脱不出来各种空气颗粒,"(1024, 768)",1659571027,ciolita,http://tp4.sinaimg.cn/1659571027/180/5647093396/1,"(50, 50)",11,5,39.921034,116.443188,Cháoyángqū 朝阳区,北京 朝阳区,m,9,None,457,80,24,yellowdust
27,http://ww3.sinaimg.cn/mw1024/a320bbb4gw1ep28jve9c7j20e20e7jua.jpg,<strong>黄尘</strong>清水三山下 更变千年如走马,"(506, 511)",2736831412,伶巷,http://ww1.sinaimg.cn/crop.110.12.368.368.1024/a320bbb4gw1eeybsvj7drj20e60an0tp.jpg,"(50, 50)",37,2,36.06722,120.382504,Qīngdǎo 青岛,山东 青岛,f,9,None,214,80,17,yellowdust
28,http://ww2.sinaimg.cn/mw1024/9d374509jw1em09jk2p62j20c80icdhg.jpg,照枫林红似血染，秋风起卷<strong>黄尘</strong>四野凄然。……”,"(440, 660)",2637645065,龙一三阳开泰,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/9d374509jw8ehrkcxkudtj20k00k0wgu.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,50,None,353,80,20,yellowdust
29,http://ww3.sinaimg.cn/mw1024/913dc6e2jw1eloqbfjcy6j218g0xcnbj.jpg,秋风扫地， 日影西移， <strong>黄尘</strong>如豆， 雾霾兮兮。,"(1024, 768)",2436744930,寒风蝉,http://tp3.sinaimg.cn/2436744930/180/5658580324/1,"(50, 50)",44,52,23.549993,116.372831,Jiēyáng 揭阳,广东 揭阳,m,33,None,1,80,18,yellowdust
30,http://ww4.sinaimg.cn/mw1024/ac8b6f17jw1ekb7p87d6uj21ts38wqv5.jpg,蹄南去人北望，人北望草青<strong>黄尘</strong>飞扬。哈哈哈哈，莫名挫中,"(1024, 1820)",2894819095,叫我何厚铧好了,http://ww3.sinaimg.cn/crop.0.0.640.640.1024/ac8b6f17jw8er6h234txjj20hs0hst9q.jpg,"(50, 50)",41,15,32.123233,114.068871,Xìnyáng 信阳,河南 信阳,m,156,None,1,80,22,yellowdust
31,http://ww1.sinaimg.cn/mw1024/61776c32jw1ejcpxli24bj20hs0hswfo.jpg,"#走在<strong>黄尘</strong>中 @ Atlantis Hotel, Pal","(640, 640)",1635216434,西瓜TSY,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/61776c32jw8eq4hwc57ixj20k00k1ta7.jpg,"(50, 50)",51,1,30.658601,104.064856,Chéngdū 成都,四川 成都,f,124,None,655,80,23,yellowdust
32,http://ww1.sinaimg.cn/mw1024/8b05c704jw1ehux4ht1e9j20pk0j6jwu.jpg,@<strong>黄尘</strong>厌垢,"(920, 690)",2332411652,Madeline_Ann,http://ww3.sinaimg.cn/crop.21.17.826.826.1024/8b05c704jw8eopttchj7lj20o60o2wk5.jpg,"(50, 50)",100,1000,,,Unknown,其他,f,111,None,2360,80,21,yellowdust
33,http://ww4.sinaimg.cn/mw1024/6e6104a6jw1efqf2pf8h1j20go0m8acm.jpg,<strong>黄尘</strong>滚滚，路上行人，欲断魂,"(600, 800)",1851851942,兰州旅游网官方微博,http://tp3.sinaimg.cn/1851851942/180/1292642467/0,"(50, 50)",62,1,36.061255,103.834377,Lánzhōu 兰州,甘肃 兰州,f,309,None,6,80,23,yellowdust
34,http://ww2.sinaimg.cn/mw1024/97ac9d15jw1eg6q3ntrdwj209v06kdfu.jpg,看着窗外枯草落叶满天飞，<strong>黄尘</strong>蒙蒙、混沌一片，思考着午,"(355, 236)",2544672021,放空放空的世界,http://ww3.sinaimg.cn/crop.0.0.511.511.1024/97ac9d15jw8eprx71m0z2j20e70e80t3.jpg,"(50, 50)",65,1,43.825645,87.616823,Wūlǔmùqí 乌鲁木齐,新疆 乌鲁木齐,f,127,None,301,80,17,yellowdust
35,http://ww3.sinaimg.cn/mw1024/a9585de6jw1efqltszedsj20np0hsq37.jpg,<strong>黄尘</strong>覆盖金城，鼻子里塞满了土,"(853, 640)",2841140710,晓晖晖的笑,http://ww1.sinaimg.cn/crop.0.160.640.640.1024/a9585de6jw8ea1xexe5ouj20hs0qotbg.jpg,"(50, 50)",15,26,40.8887970,112.5800040,Wūlánchábù 乌兰察布盟,内蒙古 乌兰察布市,f,44,None,42,80,18,yellowdust
36,http://ww3.sinaimg.cn/mw1024/6dc33e60jw1ef4g3e8c5kj20xc18gk1l.jpg,<strong>黄尘</strong>清水三山下 更变千年如走马,"(1024, 1365)",1841512032,Salvador_Howard,http://ww1.sinaimg.cn/crop.0.0.1242.1242.1024/6dc33e60jw8ep54ua6u1pj20yi0yiwgq.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,87,None,3,80,21,yellowdust
