Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
49,http://ww1.sinaimg.cn/mw1024/788323b5gw1eo3hascg2rj20j60sr0v5.jpg,气污染，夺走孩子关于蓝天的记忆。摄影／卢广,"(690, 1035)",2021860277,zzh2106,http://tp2.sinaimg.cn/2021860277/180/5622380655/1,"(50, 50)",11,1,39.928584,116.416373,Dōngchéngqū 东城区,北京 东城区,m,1049,None,357,80,25,airpollution
50,http://ww3.sinaimg.cn/mw1024/6e1d3753jw1enrgex4enmj20hs0buq38.jpg,方案 2017年实现无煤化 http://t.cn/RZ2kLUM,"(640, 426)",1847408467,玩嘴主义,http://ww4.sinaimg.cn/crop.0.32.620.620.1024/6e1d3753jw8eppyt2fqkwj20h80j1go4.jpg,"(50, 50)",21,2,38.914003,121.614682,Dàlián 大连,辽宁 大连,m,116,None,8,80,24,airpollution
52,http://ww4.sinaimg.cn/mw1024/8377bf05tw1enchhxffckj219x0xywlu.jpg,战】发现大气污染违法行为，向哪个部门举报？,"(1024, 757)",2205662981,李沧环保,http://tp2.sinaimg.cn/2205662981/180/22846460619/0,"(50, 50)",37,2,36.06722,120.382504,Qīngdǎo 青岛,山东 青岛,f,1212,None,4,80,16,airpollution
53,http://ww2.sinaimg.cn/mw1024/be6bdb92jw1eqfr7j882zj20ds093weu.jpg,（分享自 @2ch中文网） http://t.cn/RAw5YgF,"(496, 327)",3194739602,2ch中文网,http://ww2.sinaimg.cn/crop.0.0.119.119.1024/be6bdb92jw1ecsbsb1fg5j203c03c0sl.jpg,"(50, 50)",400,15,35.1463817,139.6163234,Rìběn 日本,海外 日本,m,27,None,26,80,20,airpollution
54,http://ww4.sinaimg.cn/mw1024/005BsgPWtw1er7lkt26anj316o1kwgtj.jpg,，强行跑完一千米的我，感觉全世界都是屎黄的,"(1024, 1365)",5134126500,隔壁王叔黍,http://ww4.sinaimg.cn/crop.0.0.1536.1536.1024/005BsgPWjw8epsy9zuhg9j316o16oadi.jpg,"(50, 50)",34,3,32.916287,117.389719,Bèngbù 蚌埠,安徽 蚌埠,m,42,None,1,80,16,airpollution
55,http://ww2.sinaimg.cn/mw1024/e081f319jw1er4vm3o8iyj20hs0dcta2.jpg,大气污染 |塘沽森林公...,"(640, 480)",3766612761,0青柠陶俪华0,http://ww4.sinaimg.cn/crop.0.0.540.540.1024/e081f319jw8eli4ntopzdj20f00f0757.jpg,"(50, 50)",50,30,29.863565,107.730833,Fēngdūxiàn 丰都县,重庆 丰都县,f,49,None,2,80,14,airpollution
56,http://ww1.sinaimg.cn/mw1024/7766bbc2jw1er1m3y8c2zj20hs0npwfh.jpg,欸  这么大的烟坐车过都有一大鼓气味 |内环路,"(640, 853)",2003221442,Amy--郭倩影,http://ww2.sinaimg.cn/crop.0.0.540.540.1024/7766bbc2jw8eocvzvzhy4j20f00f03zf.jpg,"(50, 50)",44,18,23.681764,113.056031,Qīngyuǎn 清远,广东 清远,f,71,None,242,80,14,airpollution
57,http://ww2.sinaimg.cn/mw1024/9eff5dc2jw1eqz5rjtrztj20hs0bp406.jpg,组图） http://t.cn/RAil5KT @凤凰新闻客户端,"(640, 421)",2667535810,春天久一点幸福多一点,http://tp3.sinaimg.cn/2667535810/180/5654364809/1,"(50, 50)",100,1000,,,Unknown,其他,m,9,None,None,80,15,airpollution
58,http://ww3.sinaimg.cn/mw1024/9fe82efajw1equszozw0gj218g0xcguq.jpg,。山火造成的大气污染环保部门管吗？怎么管？,"(1024, 768)",2682793722,但求做事,http://ww4.sinaimg.cn/crop.80.0.480.480.1024/9fe82efajw8ei9uwck4ijj20hs0dcdh9.jpg,"(50, 50)",45,4,23.47691,111.27917,Wúzhōu 梧州,广西 梧州,m,7,None,1,80,22,airpollution
59,http://ww2.sinaimg.cn/mw1024/66d21efdjw1ept4gbb3olj20ak0e3q3p.jpg,两会 涉及治理大气污染 http://t.cn/RwQdrTW,"(380, 507)",1725046525,键盘侠亮剑兄,http://ww3.sinaimg.cn/crop.193.0.342.342.1024/66d21efdjw8eodlawn1xmj20m80gojtm.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,3558,None,106,80,23,airpollution
