Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
102,http://ww4.sinaimg.cn/mw1024/ae53b79djw1eq24jq30i2j20hs0hsmzu.jpg,#随手拍身边精神污染#,"(640, 640)",2924722077,贾哼哼,http://ww4.sinaimg.cn/crop.0.0.512.512.1024/ae53b79djw8eq21wtjtboj20e80e8aaa.jpg,"(50, 50)",11,1000,39.9042140,116.4074130,Unknown,北京,f,47,None,3,80,14,takepollutionpics
104,http://ww1.sinaimg.cn/mw1024/ad1b2b49jw1epwcgjsr0xj20xc18galn.jpg,拍黑烟囱#拒绝污染，从我们开始 |新兴南路,"(1024, 1365)",2904238921,Female_nerve_于洁,http://ww1.sinaimg.cn/crop.0.1.640.640.1024/ad1b2b49jw8er4ukgygbkj20hs0hugmc.jpg,"(50, 50)",100,1000,,,Unknown,其他,f,31,None,2,80,15,takepollutionpics
105,http://ww1.sinaimg.cn/mw1024/82c669b8jw1epw6e5nglmj20vk0noqaj.jpg,#随手拍黑烟囱#拒绝污染,"(1024, 768)",2194041272,君仔-CYJ,http://ww2.sinaimg.cn/crop.0.0.480.480.1024/82c669b8jw8ejuspl3zh7j20dc0dc0tk.jpg,"(50, 50)",44,9,21.662999,110.925456,Màomíng 茂名,广东 茂名,f,303,None,16,80,20,takepollutionpics
106,http://ww4.sinaimg.cn/mw1024/bf6b0333jw1epv4t01qhmj20f10qo74w.jpg,吗？从白天一直到晚上都在冒烟。 |235省道,"(541, 960)",3211461427,丶乡下大表哥,http://tp4.sinaimg.cn/3211461427/180/5659192991/1,"(50, 50)",42,7,30.39194,114.894843,Èzhōu 鄂州,湖北 鄂州,m,35,None,45,80,15,takepollutionpics
107,http://ww2.sinaimg.cn/mw1024/71f6f986jw1eptgrmuyyhj20hs0dc0wp.jpg,污染随手拍#新厝寮这边的一条沟 |泰山南路,"(640, 480)",1912011142,rabbit-白兔,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/71f6f986jw8ed39yigvaqj20k00k0wfy.jpg,"(50, 50)",44,5,23.353299,116.681838,Shàntóu 汕头,广东 汕头,m,413,None,373,80,22,takepollutionpics
108,http://ww2.sinaimg.cn/mw1024/69b50905jw1eowxd89xo9j20xc18gadj.jpg,#随手拍#今天重度污染，得戴口罩出去跑了,"(1024, 1365)",1773472005,袁斯华_3M,http://tp2.sinaimg.cn/1773472005/180/5644147684/1,"(50, 50)",31,4,31.188523,121.436526,Xúhuìqū 徐汇区,上海 徐汇区,m,102,None,1589,80,19,takepollutionpics
109,http://ww1.sinaimg.cn/mw1024/aa316493jw1eoji61sjpwj218g18gahr.jpg,#随手拍身边精神污染#看图理解,"(1024, 1024)",2855363731,辰擼儿,http://ww4.sinaimg.cn/crop.0.0.640.640.1024/aa316493jw8er9jcei10vj20hs0hsq4w.jpg,"(50, 50)",35,2,24.479836,118.08942,Xiàmén 厦门,福建 厦门,f,41,None,44,80,12,takepollutionpics
110,http://ww3.sinaimg.cn/mw1024/8eb6d2c4jw1enxcmxxkrqj20p018gjwt.jpg,公交车上往外拍，烟如故～ |旭辉·左海...,"(900, 1600)",2394346180,踏趣单车,http://ww4.sinaimg.cn/crop.8.26.558.558.1024/8eb6d2c4jw8ergnc5zdkmj20gf0gf75m.jpg,"(50, 50)",35,1,26.074508,119.296494,Fúzhōu 福州,福建 福州,f,204,None,4,80,17,takepollutionpics
111,http://ww2.sinaimg.cn/mw1024/617f16d7jw1el72m70j00j20dc0hs0u8.jpg,安徽省污染最严重的工业城市 心疼津沪人民,"(480, 640)",1635718871,啊你看什么看,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/617f16d7jw8ereqkrz5o7j20hs0hsdgf.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,36,None,5,80,25,takepollutionpics
112,http://ww3.sinaimg.cn/mw1024/b926bb2atw1ek4zzmmxcrj21kw11xajp.jpg,洗个澡去 一会儿上照片 啦啦啦~~@闷烧河蟹,"(1024, 683)",3106323242,璐璐没有皮克斯,http://ww2.sinaimg.cn/crop.0.0.1136.1136.1024/b926bb2ajw8enbhod5jmsj20vk0vkju9.jpg,"(50, 50)",37,12,36.213691,117.676731,Láiwú 莱芜,山东 莱芜,m,159,None,None,80,19,takepollutionpics
113,http://ww2.sinaimg.cn/mw1024/eb346759jw1eiv587fjm5j20hs0np0uq.jpg,染#不忍直视的二胡卵子……新晋精神污染！,"(640, 853)",3946080089,CHEN知_减肥志立网骗,http://ww2.sinaimg.cn/crop.0.0.540.540.1024/eb346759jw8ej3wsdejqaj20f00f0js2.jpg,"(50, 50)",32,1,32.060255,118.796877,Nánjīng 南京,江苏 南京,m,64,None,1,80,8,takepollutionpics
114,http://ww2.sinaimg.cn/mw1024/dcc5a1a7jw1eik5sm9okoj20k00qo0v6.jpg,小伙子被玩坏啦#随手拍身边精神污染#,"(720, 960)",3703939495,空绘绘绘,http://ww1.sinaimg.cn/crop.0.0.540.540.1024/dcc5a1a7jw8eo5v3v75kpj20f00f0q3q.jpg,"(50, 50)",21,1,41.80572,123.43147,Shěnyáng 沈阳,辽宁 沈阳,f,58,None,5,80,15,takepollutionpics
116,http://ww2.sinaimg.cn/mw1024/8eecc064jw1eh45wbde45j20qo0f0q3o.jpg,#南昌市世伟笔业有限公司@穆找茶 |072县道,"(960, 540)",2397880420,和平主义者X,http://ww2.sinaimg.cn/crop.307.162.436.436.1024/8eecc064gw1el0r1w71o4j20sg0lc7d8.jpg,"(50, 50)",65,42,46.745364,82.980317,Tǎchéng 塔城,新疆 塔城,m,292,None,55,80,22,takepollutionpics
117,http://ww4.sinaimg.cn/mw1024/8eecc064jw1eh449fhqv6j20qo0f00t6.jpg,昌市进贤县文港坤鹏制笔厂@穆找茶 |072县道,"(960, 540)",2397880420,和平主义者X,http://ww2.sinaimg.cn/crop.307.162.436.436.1024/8eecc064gw1el0r1w71o4j20sg0lc7d8.jpg,"(50, 50)",65,42,46.745364,82.980317,Tǎchéng 塔城,新疆 塔城,m,292,None,55,80,22,takepollutionpics
118,http://ww4.sinaimg.cn/mw1024/005B6fK7jw1egxvigrxy5j30g00sgdgx.jpg,！？美发书上看见的#随手拍身边精神污染#,"(576, 1024)",5128879079,短蛆,http://ww3.sinaimg.cn/crop.0.0.480.480.1024/005B6fK7jw8ejybktyritj30dc0dcq3i.jpg,"(50, 50)",37,16,37.38199,117.970703,Bīnzhōu 滨州,山东 滨州,m,8,None,1,80,9,takepollutionpics
119,http://ww4.sinaimg.cn/mw1024/b76e5c52jw1egqpevl3dej20xc18gwiu.jpg,。。。。。#随手拍精神污染# |新港中路,"(1024, 1365)",3077463122,小学生炸裂,http://ww2.sinaimg.cn/crop.15.122.553.553.1024/b76e5c52jw8enok3axrakj20h00moaf1.jpg,"(50, 50)",44,1,23.129163,113.264435,Guǎngzhōu 广州,广东 广州,f,98,None,224,80,17,takepollutionpics
120,http://ww3.sinaimg.cn/mw1024/63b09f29jw1egojlplmauj20xc18gqfj.jpg,身边精神污染#@精神污染君  |随手拍身边...,"(1024, 1365)",1672519465,饭团子小核桃,http://ww1.sinaimg.cn/crop.0.1.640.640.1024/63b09f29jw8elhz8e50kyj20hs0hv3zg.jpg,"(50, 50)",11,11,39.749144,116.143267,Fángshānqū 房山区,北京 房山区,f,159,None,6,80,26,takepollutionpics
121,http://ww4.sinaimg.cn/mw1024/63d50649jw1eg20cgrnpzj20dy0bz3ze.jpg,中县水泥厂）http://t.cn/8sBZv7A @穆找茶,"(502, 431)",1674905161,咖啡叶子爱评论,http://tp2.sinaimg.cn/1674905161/180/5606139911/1,"(50, 50)",62,1,36.061255,103.834377,Lánzhōu 兰州,甘肃 兰州,m,74,None,564,80,26,takepollutionpics
122,http://ww4.sinaimg.cn/mw1024/a09c8093jw1efvpjyx7k4j20xc18g10t.jpg,染只是多个壳子 这样自欺欺人有和意义啊？,"(1024, 1365)",2694611091,一世孤傲半世滄桑,http://ww1.sinaimg.cn/crop.0.0.180.180.1024/a09c8093jw8eaq70hgb9mj20500503ye.jpg,"(50, 50)",11,2,39.912445,116.36561,Xīchéngqū 西城区,北京 西城区,m,393,None,None,80,26,takepollutionpics
123,http://ww4.sinaimg.cn/mw1024/beddcf23jw1efscax3w3lj218g0xcdiv.jpg,手拍环境污染#为什么现在到处还在用塑料袋,"(1024, 768)",3202207523,无眠在西,http://tp4.sinaimg.cn/3202207523/180/40011169972/1,"(50, 50)",44,51,23.656972,116.622597,Cháozhōu 潮州,广东 潮州,m,13,None,2,80,12,takepollutionpics
124,http://ww1.sinaimg.cn/mw1024/e781585egw1efrzd1d0f4j21kw16o43r.jpg,在空气污染是如此的严重，看不到蓝天白云了,"(1024, 768)",3884013662,追梦的可爱猪,http://ww2.sinaimg.cn/crop.409.153.1228.1228.1024/e781585egw1emxwjm2f4fj21kw16o7u0.jpg,"(50, 50)",45,1,22.817642,108.365631,Nánníng 南宁,广西 南宁,f,143,None,948,80,19,takepollutionpics
126,http://ww1.sinaimg.cn/mw1024/703225c4jw1efqesqpa4rj20dc0m8my0.jpg,，，，，，哈哈哈 我在这里:|武汉交通职...,"(480, 800)",1882334660,小伙伴说傻女是欲女,http://ww2.sinaimg.cn/crop.0.0.1080.1080.1024/703225c4jw8emgf34ybbzj20u00u00ub.jpg,"(50, 50)",42,1,30.593087,114.305357,Wǔhàn 武汉,湖北 武汉,f,174,None,492,80,22,takepollutionpics
127,http://ww2.sinaimg.cn/mw1024/73b17af3jw1eesxj4i65xj20p018gn8m.jpg,是空气污染太严重了。。。 |随手拍春天...,"(900, 1600)",1941011187,懒懒懒懒得动,http://ww4.sinaimg.cn/crop.0.0.1080.1080.1024/73b17af3jw8ej4gfcz5kpj20u00u03z6.jpg,"(50, 50)",37,16,37.38199,117.970703,Bīnzhōu 滨州,山东 滨州,f,62,None,140,80,21,takepollutionpics
128,http://ww2.sinaimg.cn/mw1024/cfe70efbjw1eduids6f0ej21kw16otfc.jpg,#随手拍晒天空# 空气污染,"(1024, 768)",3488026363,石头Xian,http://ww2.sinaimg.cn/crop.0.0.480.480.1024/cfe70efbjw8ek72b2abvzj20dc0dcglr.jpg,"(50, 50)",32,3,34.20475,117.284067,Xúzhōu 徐州,江苏 徐州,m,205,None,6,80,13,takepollutionpics
129,http://ww4.sinaimg.cn/mw1024/62fffd37jw1edu6kyrv4gj20hs0npjrz.jpg,   成都的天空就是没的天空，重度污染中。,"(640, 853)",1660943671,芒果街Nicole的小窝,http://tp4.sinaimg.cn/1660943671/180/5648905585/0,"(50, 50)",51,1,30.658601,104.064856,Chéngdū 成都,四川 成都,f,39,None,49,80,18,takepollutionpics
130,http://ww1.sinaimg.cn/mw1024/a3c0790fjw1edtg8z36ldj20hs0dc0sy.jpg,"的武汉天空,我的心都碎了! |随手拍晒天...","(640, 480)",2747300111,武汉YY哥,http://ww2.sinaimg.cn/crop.0.0.320.320.1024/a3c0790fjw8efl9vemajpj208w08wq3b.jpg,"(50, 50)",42,1,30.593087,114.305357,Wǔhàn 武汉,湖北 武汉,m,7,None,2,80,13,takepollutionpics
131,http://ww4.sinaimg.cn/mw1024/6df56b2cjw1edhwu604dej20dc0hsq4k.jpg,污染了环境！ |不文明现象... 我在:|文化路,"(480, 640)",1844800300,就让我一个人待着吧,http://ww2.sinaimg.cn/crop.0.0.640.640.1024/6df56b2cjw8ekggaxbw63j20hs0hs0tq.jpg,"(50, 50)",45,1,22.817642,108.365631,Nánníng 南宁,广西 南宁,m,142,None,11,80,17,takepollutionpics
133,http://ww3.sinaimg.cn/mw1024/87251e49jw1eqdifz0wvjj218g178dz8.jpg,<strong>#随手拍污染#@什邡同城会 @什邡在</strong>,"(1024, 996)",2267356745,看来要换个名字转运了,http://tp2.sinaimg.cn/2267356745/180/40023724765/0,"(50, 50)",51,6,31.126856,104.398021,Déyáng 德阳,四川 德阳,f,62,None,None,80,18,takepollutionpics
134,http://ww4.sinaimg.cn/mw1024/8f84105bjw1eq1ut0y8flj20xc18gabz.jpg,<strong>#随手拍污染#wu污水直流入。。。。</strong>,"(1024, 1365)",2407796827,维修电工abc,http://tp4.sinaimg.cn/2407796827/180/5621985212/1,"(50, 50)",34,1,31.821448,117.227271,Héféi 合肥,安徽 合肥,m,25,None,15,80,18,takepollutionpics
136,http://ww2.sinaimg.cn/mw1024/93524e1ejw1epvu4gepr9j20hs0dcq3h.jpg,<strong>#随手拍污染#</strong>,"(640, 480)",2471644702,M-单色,http://ww1.sinaimg.cn/crop.0.0.480.480.1024/93524e1ejw8ej9rp6icdcj20dc0dcq3p.jpg,"(50, 50)",44,1000,23.132191,113.266531,Unknown,广东,f,45,None,218,80,14,takepollutionpics
