Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
32,http://ww4.sinaimg.cn/mw1024/9380174fjw1erguhknl11j20j60eddhp.jpg,一让我感到欣慰的就是没有<strong>污染</strong>吧 |海文高速,"(690, 517)",2474645327,张欣晨_yeal,http://ww1.sinaimg.cn/crop.0.0.200.200.1024/9380174fjw8ea66lo2k2uj205k05kt8l.jpg,"(50, 50)",41,12,34.772424,111.20023,Sānménxiá 三门峡,河南 三门峡,f,71,None,101,80,16,pollution
34,http://ww1.sinaimg.cn/mw1024/6d55c6d5jw1ergq6ti8u9j21w02iou0x.jpg,长丰振国有机农场采摘，无<strong>污染</strong> 绿色健康 食品！,"(1024, 1365)",1834338005,珍妮小怪,http://ww1.sinaimg.cn/crop.0.1.640.640.1024/6d55c6d5jw8erfjrabnhhj20hs0huq3s.jpg,"(50, 50)",34,1,31.821448,117.227271,Héféi 合肥,安徽 合肥,f,59,None,196,80,22,pollution
35,http://ww4.sinaimg.cn/mw1024/a8b47e38jw1ergofixhdcj20u215oqv5.jpg,仃岛的海鲜好吃到没盆友，<strong>污染</strong>少少的海水。 |外伶仃岛,"(1024, 1420)",2830401080,Hello丶我是Kitty猫,http://ww1.sinaimg.cn/crop.0.0.511.511.1024/a8b47e38jw8eqpb0kcmrfj20e70e8aas.jpg,"(50, 50)",61,1,34.264987,108.944269,Xī'ān 西安,陕西 西安,f,26,None,26,80,15,pollution
36,http://ww4.sinaimg.cn/mw1024/73720fbbjw1ergnbccn5nj218g0xcqhl.jpg,精神<strong>污染</strong>（。看水母的时候总是习惯,"(1024, 768)",1936854971,Theo库利利,http://ww4.sinaimg.cn/crop.0.0.180.180.1024/73720fbbgw1er658xqajuj2050050q32.jpg,"(50, 50)",100,1000,,,Unknown,其他,f,489,None,2467,80,26,pollution
37,http://ww3.sinaimg.cn/mw1024/543d4ae9jw1ergk2ildiej208g05nt8m.jpg,集:「郑州现“平流雾”黑色<strong>污染</strong>带」 http://t.cn/RATPnnT,"(304, 203)",1413303017,原则与理想,http://ww1.sinaimg.cn/crop.0.0.638.638.1024/543d4ae9jw8e7sxzgaym4j20hq0hq0us.jpg,"(50, 50)",11,1,39.928584,116.416373,Dōngchéngqū 东城区,北京 东城区,m,196,None,1,80,17,pollution
38,http://ww2.sinaimg.cn/mw1024/8c07d856jw1ergiw9f0kdj20p018g44s.jpg,纯天然，无<strong>污染</strong>，自己动手，丰衣足食 |光,"(900, 1600)",2349324374,小苗先生要做大娱乐家,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/8c07d856jw8elpitycp0yj20k00k0dh7.jpg,"(50, 50)",51,1,30.658601,104.064856,Chéngdū 成都,四川 成都,m,191,None,3,80,19,pollution
39,http://ww4.sinaimg.cn/mw1024/87b8aed6jw1ergi6f6cjhj20hi0bon1o.jpg,20 张取证中国不可思议的<strong>污染</strong>现状 来自@微在Wezeit htt,"(630, 420)",2277027542,仕卿张,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/87b8aed6jw8epoc6yavouj20k00k0q52.jpg,"(50, 50)",13,1,38.042307,114.51486,Shíjiāzhuāng 石家庄,河北 石家庄,f,59,None,35,80,21,pollution
41,http://ww4.sinaimg.cn/mw1024/e15a7fd2jw1ergdxbprj9j20m80cimyr.jpg,蕉岭县油坑集团水泥厂严重<strong>污染</strong>引民众抗议。,"(800, 450)",3780804562,法氏汇旗舰店--美容护肤,http://ww3.sinaimg.cn/crop.6.10.199.199.1024/e15a7fd2gw1e8fgcsq84sj2064064zkd.jpg,"(50, 50)",44,1,23.129163,113.264435,Guǎngzhōu 广州,广东 广州,f,65,None,None,80,5,pollution
42,http://ww1.sinaimg.cn/mw1024/a8dc3d6fjw1ergcszupxqj217c17cwsd.jpg,一个阳光不明媚但中度<strong>污染</strong>的早上 |邢台学院,"(1024, 1024)",2833005935,打苍蝇的小青蛙,http://ww2.sinaimg.cn/crop.0.0.540.540.1024/a8dc3d6fjw8eh6p70u14cj20f00f0aar.jpg,"(50, 50)",37,3,36.813497,118.055007,Zībó 淄博,山东 淄博,f,27,None,6,80,13,pollution
44,http://ww3.sinaimg.cn/mw1024/6c367197jw1erg9fj8q7hj20f009zmz3.jpg,0亿治河 辖区河流仍包揽粤<strong>污染</strong>前三_新浪广东_新浪网 （分,"(540, 359)",1815507351,雷燕008,http://tp4.sinaimg.cn/1815507351/180/40007577471/1,"(50, 50)",44,3,22.543099,114.057868,Shēnzhèn 深圳,广东 深圳,m,1316,None,957,80,22,pollution
