Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
54,http://ww2.sinaimg.cn/mw1024/89a9608fjw1equixjycyfj20dc0modhx.jpg,『多云/31°/22°/微风/<strong>PM2.5</strong>值：21』,"(480, 816)",2309578895,乾qianlong隆,http://ww4.sinaimg.cn/crop.0.0.480.480.1024/89a9608fjw8ed5b0fctekj20dc0dct9y.jpg,"(50, 50)",35,2,24.479836,118.08942,Xiàmén 厦门,福建 厦门,m,58,None,None,80,13,PM2_5
55,http://ww1.sinaimg.cn/mw1024/7f68d1a0jw1equg3zsgxkj20hs0hsdih.jpg,今天的<strong>pm2.5</strong>超标了吧！！ |大沥华侨永...,"(640, 640)",2137575840,梁子在佛山吃胖_,http://ww1.sinaimg.cn/crop.0.0.720.720.1024/7f68d1a0jw8equkwyrsm6j20k00k0wg3.jpg,"(50, 50)",44,6,23.021548,113.121416,Fóshān 佛山,广东 佛山,f,447,None,102,80,18,PM2_5
56,http://ww2.sinaimg.cn/mw1024/7a0b3fd7jw1eqtre0vwqaj22io1w0kjn.jpg,<strong>PM2.5</strong>≦0 |206国道,"(1024, 768)",2047557591,zR0753,http://ww3.sinaimg.cn/crop.38.117.351.351.1024/7a0b3fd7jw1efk6xiy26lj20c80ga75v.jpg,"(50, 50)",44,14,24.288384,116.122469,Méizhōu 梅州,广东 梅州,m,584,None,205,80,20,PM2_5
57,http://ww4.sinaimg.cn/mw1024/695b653cjw1eqticq23vtj20no0vk15e.jpg,这里的<strong>PM2.5</strong>应该少多了吧。 |062县道,"(852, 1136)",1767597372,曦式甄宝,http://tp1.sinaimg.cn/1767597372/180/5639231333/0,"(50, 50)",50,1,30.807823,108.408746,Wànzhōuqū 万州区,重庆 万州区,f,73,None,5327,80,22,PM2_5
58,http://ww4.sinaimg.cn/mw1024/a2a1165djw1eqtf96kwznj20qo0f0gma.jpg,<strong>PM2.5</strong>  我为雾霾做的“贡献”,"(960, 540)",2728466013,叫做极少的年轻人,http://ww3.sinaimg.cn/crop.0.0.1080.1080.1024/a2a1165djw8epqn1hb7a4j20u00u0myd.jpg,"(50, 50)",42,1,30.593087,114.305357,Wǔhàn 武汉,湖北 武汉,f,17,None,97,80,11,PM2_5
59,http://ww2.sinaimg.cn/mw1024/4c7782eajw1eqsvlgnmq8j20m80xcn5n.jpg,天然氧吧<strong>pm2.5</strong>不超过15,"(800, 1200)",1626747017,那小样儿,http://ww3.sinaimg.cn/crop.0.0.852.852.1024/60f63089jw8eokzpr8rkej20no0nojuc.jpg,"(50, 50)",11,1000,39.9042140,116.4074130,Unknown,北京,f,85,None,54,80,22,PM2_5
60,http://ww2.sinaimg.cn/mw1024/71f91a53jw1epq73cw98pj20go0lgt97.jpg,2012 :还记得潘石屹为<strong>pm2.5</strong>公布所做的努力吗？,"(600, 772)",1912150611,张晨初艺术空间,http://ww3.sinaimg.cn/crop.36.111.351.351.1024/71f91a53jw1e6ul63d4u6j20c80gaac0.jpg,"(50, 50)",31,4,31.188523,121.436526,Xúhuìqū 徐汇区,上海 徐汇区,m,1105,None,157434,80,30,PM2_5
61,http://ww1.sinaimg.cn/mw1024/754f9e57jw1eqs8sqfb0fj20qo0hs40w.jpg,"北京市,4月 3 11:57 晴, <strong>PM2.5</strong> 空气指数:30 优。#天天","(960, 640)",1968152151,宋涛灰太狼,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/754f9e57jw8efy514e5zxj20hs0hsq3i.jpg,"(50, 50)",11,5,39.921034,116.443188,Cháoyángqū 朝阳区,北京 朝阳区,m,2409,None,3323,80,25,PM2_5
62,http://ww3.sinaimg.cn/mw1024/80c2e561jw1eqs0g6vxwoj20qo0f0dha.jpg,<strong>pm2.5</strong> high→_→,"(960, 540)",2160256353,万得福w,http://ww1.sinaimg.cn/crop.0.1.98.98.1024/80c2e561gw1ekshbbb05lj202s02sjrb.jpg,"(50, 50)",35,6,24.513321,117.647363,Zhāngzhōu 漳州,福建 漳州,m,32,None,53,80,19,PM2_5
63,http://ww2.sinaimg.cn/mw1024/aac40436jw1eqrmnnwxmsj20np0hs3zf.jpg,<strong>PM2.5</strong>值32的山区。,"(853, 640)",2864972854,星熊勇仪i,http://ww1.sinaimg.cn/crop.0.0.480.480.1024/aac40436jw8emataxmb0vj20dc0dct9b.jpg,"(50, 50)",45,1,22.817642,108.365631,Nánníng 南宁,广西 南宁,f,1369,None,20,80,23,PM2_5
